id,account_type_id,account_number,amount_limit,status,current_balance,active_at,inactive_at,blocked_at,created_at,updated_at,deleted_at
95a6c319-1512-427f-b17c-7e84afa36cf4,e460ba83-d642-4c36-b7c4-5b5a786397ad,9479190499,20000,2,40462.02,,,,2023-03-17 07:12:12 UTC,2023-03-17 07:12:12 UTC,
95a6d515-cd36-45d6-b2e6-62739b945677,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3035377387,20000,0,33921.45,,,,2023-03-17 16:23:30 UTC,2023-03-17 16:23:30 UTC,
95ad1486-1961-43ee-8eda-4b21c44305b3,e460ba83-d642-4c36-b7c4-5b5a786397ad,1226616301,20000,0,19307.24,,,,2023-03-17 07:09:46 UTC,2023-03-17 07:09:46 UTC,
95ae1330-d036-4497-ad6a-9c6aa6a36476,e460ba83-d642-4c36-b7c4-5b5a786397ad,1400625497,20000,2,48483.26,,,,2023-01-27 18:20:55 UTC,2023-01-27 18:20:55 UTC,
95ae1b16-100b-4596-bb74-8e29d4e57629,e460ba83-d642-4c36-b7c4-5b5a786397ad,3685112252,20000,0,44336.21,,,,2023-03-17 07:15:40 UTC,2023-03-17 07:15:40 UTC,
95af2712-db58-40e3-8c95-bd07c691d661,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6793256291,20000,0,27883.65,,,,2023-03-17 16:23:30 UTC,2023-03-17 16:23:30 UTC,
95af8e21-d6ee-4e9f-8cc3-1dd4d69bc334,e460ba83-d642-4c36-b7c4-5b5a786397ad,2811115028,20000,0,55597.74,,,,2023-03-17 07:07:02 UTC,2023-03-17 07:07:02 UTC,
95b08945-4b93-4e97-9c23-3940bcdc67ae,e460ba83-d642-4c36-b7c4-5b5a786397ad,1334154818,20000,0,44577.86,,,,2023-03-17 16:10:25 UTC,2023-03-17 16:10:25 UTC,
95b1835d-4307-4a6d-88ce-77fba8a62109,77294df1-3b83-4e9e-b4a1-db201c20e585,3501639864,20000,0,2558434.49,,,,2023-03-17 06:56:11 UTC,2023-03-17 17:22:19 UTC,
95b275f9-49d6-496c-9b11-8d6ba87b03c7,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9472399076,20000,1,29553.89,,,,2023-03-17 07:16:10 UTC,2023-03-17 07:16:10 UTC,
95b38f0e-8107-47be-8b18-bd7064942a52,77294df1-3b83-4e9e-b4a1-db201c20e585,3611359901,20000,1,91177.32,,,,2023-03-17 16:16:21 UTC,2023-03-17 16:16:21 UTC,
95b3dd43-40c1-4fe6-8017-1e03eed0e039,e460ba83-d642-4c36-b7c4-5b5a786397ad,2886220149,20000,0,42005.66,,,,2023-03-17 07:13:24 UTC,2023-03-17 07:13:24 UTC,
95b72983-c7d1-4f27-a6d7-c4fa65bd7bcb,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1429526479,20000,0,41892.03,,,,2023-03-17 07:02:11 UTC,2023-03-17 07:02:11 UTC,
95be4c7a-da9e-4f49-aab9-693fd9f06963,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4337220286,20000,2,68433.34,,,,2023-01-27 18:22:24 UTC,2023-01-27 18:22:24 UTC,
95c03942-e267-429e-88db-670601f6a8a5,e460ba83-d642-4c36-b7c4-5b5a786397ad,9313439121,20000,0,14135.22,,,,2023-03-17 16:08:03 UTC,2023-03-17 16:08:03 UTC,
95c541ae-efe0-4b73-b791-a39d6b554f0d,77294df1-3b83-4e9e-b4a1-db201c20e585,1319153475,20000,0,93230.14,,,,2023-03-17 16:11:36 UTC,2023-03-17 16:11:36 UTC,
95c703f9-fca3-4eff-8c45-1547f288e2e8,77294df1-3b83-4e9e-b4a1-db201c20e585,1374478788,20000,0,64993.46,,,,2023-03-17 06:57:33 UTC,2023-03-17 06:57:33 UTC,
95caf5b3-eaa8-49fb-8ae3-3b25030c428c,e460ba83-d642-4c36-b7c4-5b5a786397ad,8757003427,20000,2,78167.92,,,,2023-03-17 07:12:11 UTC,2023-03-17 07:12:11 UTC,
95d5464a-da00-4f7a-bdcb-fa8d6e05a4a3,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8575188189,20000,1,12782.38,,,,2023-03-17 07:08:58 UTC,2023-03-17 07:08:58 UTC,
95dc01be-20b5-4264-859b-213370f84307,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2604570945,20000,1,67783.17,,,,2023-03-17 16:06:10 UTC,2023-03-17 16:06:10 UTC,
95dca1c9-05fc-4c31-b33a-0e54be2755ed,77294df1-3b83-4e9e-b4a1-db201c20e585,2453883233,20000,2,39758.33,,,,2023-03-17 07:09:56 UTC,2023-03-17 07:09:56 UTC,
95e29dd5-80dd-4dbf-9722-6bc8ea7bfc27,999cb3f5-81eb-4054-9c2b-9ea470fc221c,5099600663,20000,0,57086.36,,,,2023-03-17 16:19:34 UTC,2023-03-17 16:19:34 UTC,
95e812f7-b3e3-4f6d-9c9a-360921461801,e460ba83-d642-4c36-b7c4-5b5a786397ad,9548317027,20000,0,24646.96,,,,2023-03-17 07:10:41 UTC,2023-03-17 07:10:41 UTC,
95e99225-bfd3-469c-8ed6-672f3869681d,77294df1-3b83-4e9e-b4a1-db201c20e585,8357988510,20000,2,46994.87,,,,2023-03-17 07:14:51 UTC,2023-03-17 07:14:51 UTC,
95eaa6cb-1806-4226-96e4-4beba2b8487c,77294df1-3b83-4e9e-b4a1-db201c20e585,7464335747,20000,1,79803.55,,,,2023-03-17 16:26:25 UTC,2023-03-17 16:26:25 UTC,
95eb7f5c-0629-464c-99d8-9dd379a6e062,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4808127689,20000,2,74258.48,,,,2023-03-17 06:58:04 UTC,2023-03-17 06:58:04 UTC,
95ec0725-ce1b-46b2-a2e4-b0c53fb6f634,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6510680738,20000,2,95397.74,,,,2023-03-17 07:04:26 UTC,2023-03-17 07:04:26 UTC,
95f775d3-55cc-4bd1-9e4c-9ce6bdb0595b,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6147585413,20000,2,13315.36,,,,2023-03-17 06:58:22 UTC,2023-03-17 06:58:22 UTC,
95f878f0-4077-444f-bd93-693aae46cfb5,77294df1-3b83-4e9e-b4a1-db201c20e585,1830011899,20000,0,69546.83,,,,2023-03-17 06:58:48 UTC,2023-03-17 06:58:48 UTC,
95f9654e-9b36-414c-b40c-6d901e051a4a,77294df1-3b83-4e9e-b4a1-db201c20e585,9582371583,20000,1,46915.81,,,,2023-03-17 07:10:02 UTC,2023-03-17 07:10:02 UTC,
95fd4934-798c-4cfc-bd49-89b08dfd0c6d,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2388832024,20000,2,64940.63,,,,2023-03-17 06:57:39 UTC,2023-03-17 06:57:39 UTC,
9602502c-2693-4e79-b7dc-b5c3f8d7ade3,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1753226655,20000,1,54275.37,,,,2023-03-17 16:09:53 UTC,2023-03-17 16:09:53 UTC,
9604f8cb-569a-45d2-9adf-b7e3ff1e1f97,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7622974709,20000,0,10585.04,,,,2023-03-17 07:02:59 UTC,2023-03-17 07:02:59 UTC,
96076db7-980a-4e7e-ae43-b7c6cd3c3b26,77294df1-3b83-4e9e-b4a1-db201c20e585,4533565344,20000,2,20960.07,,,,2023-03-17 07:15:22 UTC,2023-03-17 07:15:22 UTC,
9608fe44-d536-495f-ba7c-ab983b0bd93b,e460ba83-d642-4c36-b7c4-5b5a786397ad,8846471839,20000,2,77619.32,,,,2023-03-17 07:07:50 UTC,2023-03-17 07:07:50 UTC,
96092e68-4e2e-4a5f-8ead-525f2e6293cd,e460ba83-d642-4c36-b7c4-5b5a786397ad,2414193975,20000,1,97863.81,,,,2023-03-17 06:56:58 UTC,2023-03-17 06:56:58 UTC,
9609aa05-9e75-4c59-b4c8-0cf926a53812,e460ba83-d642-4c36-b7c4-5b5a786397ad,1831910440,20000,2,94725.43,,,,2023-03-17 16:08:06 UTC,2023-03-17 16:08:06 UTC,
96126367-68ab-4d49-99e2-d9b2ceb02ab0,e460ba83-d642-4c36-b7c4-5b5a786397ad,1339018383,20000,1,91323.96,,,,2023-03-17 07:08:19 UTC,2023-03-17 07:08:19 UTC,
96183742-035c-4167-8731-84a370c840d8,77294df1-3b83-4e9e-b4a1-db201c20e585,8443109874,20000,0,44490.47,,,,2023-03-17 07:14:02 UTC,2023-03-17 07:14:02 UTC,
961975b8-30d0-4a6c-90ab-1648af859a30,e460ba83-d642-4c36-b7c4-5b5a786397ad,7836447919,20000,1,71894.15,,,,2023-03-17 16:18:18 UTC,2023-03-17 16:18:18 UTC,
961d5fb3-2824-484f-a571-6cde702b2bed,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6599452914,20000,0,68631.25,,,,2023-03-17 16:11:43 UTC,2023-03-17 16:11:43 UTC,
962285bd-716f-48bc-9d38-63bc7f0493d5,e460ba83-d642-4c36-b7c4-5b5a786397ad,8694166786,20000,1,73620.61,,,,2023-03-17 06:56:20 UTC,2023-03-17 06:56:20 UTC,
962562a2-4647-4c6a-8605-f8713112d170,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3727467954,20000,0,30664.74,,,,2023-03-17 06:58:46 UTC,2023-03-17 06:58:46 UTC,
96267f51-449c-46c3-aa1d-06595c203155,77294df1-3b83-4e9e-b4a1-db201c20e585,6391658240,20000,0,94204.47,,,,2023-03-17 07:09:41 UTC,2023-03-17 07:09:41 UTC,
962ac7d1-ca6e-49fb-aa9d-7fcd5ce2efb3,77294df1-3b83-4e9e-b4a1-db201c20e585,5512056132,20000,1,95261.72,,,,2023-03-17 07:11:04 UTC,2023-03-17 07:11:04 UTC,
962d9bc3-33c3-4426-8825-89ef6b5695db,77294df1-3b83-4e9e-b4a1-db201c20e585,5600936261,20000,0,11943.36,,,,2023-03-17 07:04:18 UTC,2023-03-17 07:04:18 UTC,
962e0c66-b9c3-4199-af49-d251f3e9d645,e460ba83-d642-4c36-b7c4-5b5a786397ad,4262996397,20000,0,68789.52,,,,2023-03-17 07:04:14 UTC,2023-03-17 07:04:14 UTC,
9633148f-68bf-4cbd-8c0f-b14fe3fd723a,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6338475512,20000,1,22015.73,,,,2023-03-17 07:16:16 UTC,2023-03-17 07:16:16 UTC,
9633d4ad-4bcd-4c9b-bdc4-350aa307b0ed,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4429905361,20000,2,62318.33,,,,2023-03-17 16:25:28 UTC,2023-03-17 16:25:28 UTC,
96340c15-5cd5-4680-8243-2b3ee241ba84,77294df1-3b83-4e9e-b4a1-db201c20e585,4877467355,20000,1,41108.95,,,,2023-03-17 07:10:41 UTC,2023-03-17 07:10:41 UTC,
963ce29b-81e3-4900-8187-20ed0fec9a8d,77294df1-3b83-4e9e-b4a1-db201c20e585,7563053104,20000,2,34391.42,,,,2023-03-17 07:12:20 UTC,2023-03-17 07:12:20 UTC,
963d2f67-b168-4a62-8c69-b14bf92413a3,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9695019821,20000,1,94746.88,,,,2023-03-17 06:56:46 UTC,2023-03-17 06:56:46 UTC,
963d991d-70a0-4655-880e-324d568a0676,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8721103619,20000,2,45614.59,,,,2023-03-17 07:13:32 UTC,2023-03-17 07:13:32 UTC,
96426dfb-7e29-442c-9935-62e17d7ef5ec,77294df1-3b83-4e9e-b4a1-db201c20e585,6619492986,20000,0,27994.45,,,,2023-03-17 07:03:57 UTC,2023-03-17 07:03:57 UTC,
9646ef6e-305f-47d9-bec7-0ea677e60200,e460ba83-d642-4c36-b7c4-5b5a786397ad,7016040859,20000,2,40308.79,,,,2023-03-17 06:57:51 UTC,2023-03-17 06:57:51 UTC,
964722aa-8900-47c4-8ea3-e7e4c90aaf0d,e460ba83-d642-4c36-b7c4-5b5a786397ad,1953654475,20000,2,91602.46,,,,2023-01-27 18:20:34 UTC,2023-01-27 18:20:34 UTC,
964a5b4c-58eb-4872-920d-578cda6217cf,77294df1-3b83-4e9e-b4a1-db201c20e585,3309474095,20000,2,57591.66,,,,2023-03-17 07:03:48 UTC,2023-03-17 07:03:48 UTC,
964f40ec-564a-4bf1-8282-c27659da2d1f,e460ba83-d642-4c36-b7c4-5b5a786397ad,9033978286,20000,2,46123.63,,,,2023-03-17 16:19:20 UTC,2023-03-17 16:19:20 UTC,
965293e7-fe96-4f45-bb40-87757b2a6c88,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6705921178,20000,1,20026.56,,,,2023-03-17 06:57:57 UTC,2023-03-17 06:57:57 UTC,
96531a0d-37fa-4d65-914a-4992240ef7e2,77294df1-3b83-4e9e-b4a1-db201c20e585,3017949784,20000,2,30431.46,,,,2023-03-17 07:05:16 UTC,2023-03-17 07:05:16 UTC,
96555633-84be-419a-ac1b-5e3bc4aa5281,e460ba83-d642-4c36-b7c4-5b5a786397ad,4407726548,20000,2,69784.37,,,,2023-03-17 06:58:42 UTC,2023-03-17 06:58:42 UTC,
965676af-b178-48a2-ab9b-27ef405b6255,77294df1-3b83-4e9e-b4a1-db201c20e585,3883688334,20000,1,61491.83,,,,2023-03-17 07:02:46 UTC,2023-03-17 07:02:46 UTC,
9657b080-a00d-440a-8f22-47f6e07a4fc2,e460ba83-d642-4c36-b7c4-5b5a786397ad,8543984757,20000,1,61497.88,,,,2023-03-17 07:15:17 UTC,2023-03-17 07:15:17 UTC,
96595057-cffa-45a9-afcb-349b05b7e019,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6090428885,20000,0,80305.84,,,,2023-03-17 07:18:14 UTC,2023-03-17 07:18:14 UTC,
96595d7e-366a-497a-bf22-f3260442522f,e460ba83-d642-4c36-b7c4-5b5a786397ad,9525119336,20000,1,50397.44,,,,2023-03-17 07:04:28 UTC,2023-03-17 07:04:28 UTC,
965bd082-0dbc-426b-a69d-b7d2172f2138,77294df1-3b83-4e9e-b4a1-db201c20e585,1583013159,20000,0,35321.56,,,,2023-03-17 16:31:03 UTC,2023-03-17 16:31:03 UTC,
965ebad7-9f35-436e-87a1-f475e37d98d0,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3946174616,20000,1,35058.16,,,,2023-03-17 07:14:44 UTC,2023-03-17 07:14:44 UTC,
9661bf02-1ff7-4f3f-abb5-5b5483b551ee,77294df1-3b83-4e9e-b4a1-db201c20e585,9929675545,20000,1,51493.13,,,,2023-03-17 16:09:44 UTC,2023-03-17 16:09:44 UTC,
96641e1a-c2e1-47ee-a7cf-a8fefab79af7,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1794286157,20000,2,10339.15,,,,2023-03-17 16:23:10 UTC,2023-03-17 16:23:10 UTC,
9666f0a7-15c7-4a5a-afb5-56ba3d1ac652,77294df1-3b83-4e9e-b4a1-db201c20e585,9103053598,20000,2,21644.13,,,,2023-03-17 06:57:01 UTC,2023-03-17 06:57:01 UTC,
9667c0ac-25b1-4a14-977c-2f7a303d6f83,e460ba83-d642-4c36-b7c4-5b5a786397ad,9441413642,20000,2,78337.82,,,,2023-03-17 07:05:22 UTC,2023-03-17 07:05:22 UTC,
966c8107-3dbf-437c-bf6d-c513f1e63e61,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3155821085,20000,0,65231.31,,,,2023-03-17 06:57:31 UTC,2023-03-17 06:57:31 UTC,
966caa7a-9252-43b0-a836-b157f4034d01,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4956499005,20000,0,95576.12,,,,2023-03-17 06:57:11 UTC,2023-03-17 06:57:11 UTC,
966f63e9-f958-49dc-9f13-3e791fc0012e,77294df1-3b83-4e9e-b4a1-db201c20e585,7136669070,20000,2,64545.53,,,,2023-03-17 16:09:01 UTC,2023-03-17 16:09:01 UTC,
967329b7-dc00-4ad5-a46b-009c86ef8ef4,77294df1-3b83-4e9e-b4a1-db201c20e585,2258615540,20000,2,50580.53,,,,2023-03-17 16:15:51 UTC,2023-03-17 16:15:51 UTC,
9673f182-df1e-4ef2-ae0d-57e714f4d237,77294df1-3b83-4e9e-b4a1-db201c20e585,8320605879,20000,1,11967.86,,,,2023-03-17 07:12:32 UTC,2023-03-17 07:12:32 UTC,
967a5288-831d-48b9-99d6-76d3b474cefd,e460ba83-d642-4c36-b7c4-5b5a786397ad,7842464512,20000,1,29944.39,,,,2023-03-17 16:19:27 UTC,2023-03-17 16:19:27 UTC,
967a8fae-8edf-46cd-8264-a543a456f0da,77294df1-3b83-4e9e-b4a1-db201c20e585,4217786127,20000,2,2054399.91,,,,2023-03-17 16:08:08 UTC,2023-03-17 17:22:46 UTC,
967c7d89-940e-4ca3-b34a-8951d16084a8,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2336982545,20000,1,68875.45,,,,2023-03-17 07:14:22 UTC,2023-03-17 07:14:22 UTC,
967d13f6-ec1f-4890-a029-6509f0edee99,e460ba83-d642-4c36-b7c4-5b5a786397ad,3806712197,20000,0,49487.45,,,,2023-03-17 16:09:09 UTC,2023-03-17 16:09:09 UTC,
967f60aa-d428-41a4-9241-22aa6ed6bc10,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2379729368,20000,0,99251.21,,,,2023-03-17 07:12:22 UTC,2023-03-17 07:12:22 UTC,
9680b26a-dd4e-4108-a6cb-531f99fc4654,77294df1-3b83-4e9e-b4a1-db201c20e585,9279918260,20000,1,35883.46,,,,2023-03-17 07:17:04 UTC,2023-03-17 07:17:04 UTC,
9680dd1c-4751-4fd6-a27d-80d2dac15f9e,e460ba83-d642-4c36-b7c4-5b5a786397ad,5234938868,20000,1,44335.35,,,,2023-03-17 06:58:54 UTC,2023-03-17 06:58:54 UTC,
96871c21-9c79-4753-bba0-7b9bab8cf38b,e460ba83-d642-4c36-b7c4-5b5a786397ad,9745672167,20000,1,77564.03,,,,2023-03-17 07:03:41 UTC,2023-03-17 07:03:41 UTC,
968970b0-f4ff-4f71-8897-5bd5a1010193,e460ba83-d642-4c36-b7c4-5b5a786397ad,1931245727,20000,1,10180.98,,,,2023-03-17 07:14:54 UTC,2023-03-17 07:14:54 UTC,
968a44a8-3a49-42ad-9c89-e17f3a0e2d6e,e460ba83-d642-4c36-b7c4-5b5a786397ad,2281588110,20000,0,79390.79,,,,2023-03-17 16:11:53 UTC,2023-03-17 16:11:53 UTC,
968fbf82-64f6-4126-b329-292f4af949b8,e460ba83-d642-4c36-b7c4-5b5a786397ad,5215254469,20000,2,38476.58,,,,2023-03-17 07:11:31 UTC,2023-03-17 07:11:31 UTC,
9693ca21-8b69-4ec8-b9ba-e56d5c0613dd,e460ba83-d642-4c36-b7c4-5b5a786397ad,7623347777,20000,1,42538.09,,,,2023-03-17 07:08:53 UTC,2023-03-17 07:08:53 UTC,
9694dfbf-22bf-4e77-a925-bb9b1d063b70,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9724232227,20000,2,61027.29,,,,2023-03-17 07:09:30 UTC,2023-03-17 07:09:30 UTC,
96971c53-7bf5-48d1-acd2-8cbe1eed66d6,77294df1-3b83-4e9e-b4a1-db201c20e585,7618925202,20000,1,11385.64,,,,2023-03-17 06:58:14 UTC,2023-03-17 06:58:14 UTC,
969777cd-2f4b-43d1-8c29-f32bdf319e5e,77294df1-3b83-4e9e-b4a1-db201c20e585,6249259826,20000,1,24877.21,,,,2023-03-17 07:07:12 UTC,2023-03-17 07:07:12 UTC,
96977d74-0af0-403a-83c3-30024e1c87ca,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4708999677,20000,1,89305.54,,,,2023-03-17 16:12:25 UTC,2023-03-17 16:12:25 UTC,
969873d6-6462-41f8-9cc8-f40087a807b9,77294df1-3b83-4e9e-b4a1-db201c20e585,1842741181,20000,1,40766.69,,,,2023-03-17 07:09:22 UTC,2023-03-17 07:09:22 UTC,
969948b9-7cc4-4bc5-ba95-0ca573e82722,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4807753027,20000,1,47679.58,,,,2023-03-17 07:17:28 UTC,2023-03-17 07:17:28 UTC,
96a41ea2-e831-4fff-b425-f23cafc95608,77294df1-3b83-4e9e-b4a1-db201c20e585,5965861058,20000,0,80872.65,,,,2023-03-17 07:14:44 UTC,2023-03-17 07:14:44 UTC,
96ae30b9-b921-4adb-bf10-55dfb1795723,e460ba83-d642-4c36-b7c4-5b5a786397ad,1914332207,20000,0,82506.89,,,,2023-03-17 06:57:50 UTC,2023-03-17 06:57:50 UTC,
96aec01c-5f12-491e-a0d7-aa81c1071620,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4779572775,20000,1,96545.38,,,,2023-03-17 16:23:17 UTC,2023-03-17 16:23:17 UTC,
96af7a69-7d27-448e-98b9-63e68a6b749a,e460ba83-d642-4c36-b7c4-5b5a786397ad,5952075622,20000,2,84304.23,,,,2023-01-27 18:22:26 UTC,2023-01-27 18:22:26 UTC,
96afaa5b-3e72-43dd-9d50-00fa7ade9726,999cb3f5-81eb-4054-9c2b-9ea470fc221c,5180311763,20000,0,67037.55,,,,2023-03-17 16:29:01 UTC,2023-03-17 16:29:01 UTC,
96b1d097-5b0d-4d8d-a719-4c8b66dbaa85,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4468292880,20000,1,60340.96,,,,2023-03-17 07:14:26 UTC,2023-03-17 07:14:26 UTC,
96bd0892-3b70-47d6-a8fb-ffc43ca76ac9,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2923460309,20000,1,72819.63,,,,2023-03-17 07:07:28 UTC,2023-03-17 07:07:28 UTC,
96bd4a72-a39e-4229-ae7c-117588e90618,e460ba83-d642-4c36-b7c4-5b5a786397ad,7419626236,20000,1,43917.23,,,,2023-03-17 07:06:12 UTC,2023-03-17 07:06:12 UTC,
96c09ce0-3c30-442b-9b08-240631aaf2e6,77294df1-3b83-4e9e-b4a1-db201c20e585,2629236297,20000,2,81296.61,,,,2023-03-17 07:11:07 UTC,2023-03-17 07:11:07 UTC,
96c20ee5-bd29-4039-b382-04e7a7ef5df1,77294df1-3b83-4e9e-b4a1-db201c20e585,1737508145,20000,1,92976.74,,,,2023-03-17 07:11:24 UTC,2023-03-17 07:11:24 UTC,
96c7b458-a3cf-4ad0-86a8-6819f155cd5a,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7025463148,20000,0,72891.02,,,,2023-03-17 16:20:30 UTC,2023-03-17 16:20:30 UTC,
96cab4d4-0caf-406b-a26f-28bb617fc9c1,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2688225944,20000,0,25486.33,,,,2023-03-17 16:09:47 UTC,2023-03-17 16:09:47 UTC,
96cc8fff-dff4-4a5c-ad25-3ca92588482d,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7239126467,20000,0,58022.06,,,,2023-03-17 07:17:47 UTC,2023-03-17 07:17:47 UTC,
96cd2a33-6f36-4864-ae9a-22e4c3093205,77294df1-3b83-4e9e-b4a1-db201c20e585,9554495355,20000,0,58501.27,,,,2023-03-17 07:17:32 UTC,2023-03-17 07:17:32 UTC,
96cf00fd-6432-4863-92d6-3ed6e8db564c,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3273957524,20000,0,79338.22,,,,2023-03-17 07:10:26 UTC,2023-03-17 07:10:26 UTC,
96d2a45d-c3a0-4726-9c81-394fcd35ec43,77294df1-3b83-4e9e-b4a1-db201c20e585,6527185900,20000,0,29416.54,,,,2023-03-17 07:03:14 UTC,2023-03-17 07:03:14 UTC,
96d43fa1-37fd-43dd-9091-efb857feb5cf,e460ba83-d642-4c36-b7c4-5b5a786397ad,6298805557,20000,2,10198.33,,,,2023-03-17 07:11:32 UTC,2023-03-17 07:11:32 UTC,
96d4718c-a99d-4e57-a2a2-037c1a5215d5,e460ba83-d642-4c36-b7c4-5b5a786397ad,2612591967,20000,0,98560.75,,,,2023-03-17 16:16:36 UTC,2023-03-17 16:16:36 UTC,
96d783a2-8fbd-469e-8bb1-ae051d53458a,e460ba83-d642-4c36-b7c4-5b5a786397ad,9629186958,20000,0,60709.29,,,,2023-03-17 07:02:27 UTC,2023-03-17 07:02:27 UTC,
96da1672-c37c-4aed-ae5c-17a0596f5be9,e460ba83-d642-4c36-b7c4-5b5a786397ad,9860385264,20000,1,53108.28,,,,2023-03-17 16:30:38 UTC,2023-03-17 16:30:38 UTC,
96daa221-472f-47d9-b60f-391458bf5e27,e460ba83-d642-4c36-b7c4-5b5a786397ad,9250450797,20000,0,63446.86,,,,2023-03-17 06:56:19 UTC,2023-03-17 06:56:19 UTC,
96daf23d-32b3-4fcd-b593-2d1592ba0cd7,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9341487458,20000,0,43286.73,,,,2023-03-17 07:09:04 UTC,2023-03-17 07:09:04 UTC,
96e53f59-3874-4e38-9ff4-68195ee9c937,e460ba83-d642-4c36-b7c4-5b5a786397ad,6649074102,20000,1,45062.25,,,,2023-01-27 18:20:19 UTC,2023-01-27 18:20:19 UTC,
96ec1ca2-c8ec-4cde-ab4b-744f08f7def8,e460ba83-d642-4c36-b7c4-5b5a786397ad,4886845717,20000,1,91581.35,,,,2023-03-17 07:06:26 UTC,2023-03-17 07:06:26 UTC,
96ed53fb-c641-4cc8-8fa4-c0b10da09fe5,77294df1-3b83-4e9e-b4a1-db201c20e585,8256434271,20000,1,83751.57,,,,2023-03-17 06:56:09 UTC,2023-03-17 06:56:09 UTC,
96ee4dc3-fad0-4428-a141-28605ee8d5c3,77294df1-3b83-4e9e-b4a1-db201c20e585,4193792980,20000,2,56726.53,,,,2023-03-17 16:22:10 UTC,2023-03-17 16:22:10 UTC,
96ef0581-0aa3-47ce-810c-512783157f81,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1056430496,20000,1,86163.64,,,,2023-03-17 06:57:14 UTC,2023-03-17 06:57:14 UTC,
96f0ed5c-6bca-4154-b855-ed9669260106,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8273145340,20000,1,68909.67,,,,2023-03-17 06:57:19 UTC,2023-03-17 06:57:19 UTC,
96f83149-76a4-4014-a8cc-0472922758b3,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8277530815,20000,0,78628.11,,,,2023-03-17 07:11:34 UTC,2023-03-17 07:11:34 UTC,
96fc8751-87d0-48b1-8e6a-0edbcf46146a,e460ba83-d642-4c36-b7c4-5b5a786397ad,7793287741,20000,0,42424.92,,,,2023-03-17 07:13:53 UTC,2023-03-17 07:13:53 UTC,
96fd34b9-0533-4cd3-ad5f-1f0e20d7d42e,e460ba83-d642-4c36-b7c4-5b5a786397ad,6245615813,20000,0,14505.81,,,,2023-03-17 16:21:47 UTC,2023-03-17 16:21:47 UTC,
96ffe142-26e7-4672-8611-0185e6bd5688,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2273336175,20000,0,37988.29,,,,2023-03-17 07:03:13 UTC,2023-03-17 07:03:13 UTC,
9705bb0a-99a0-4bc9-9f34-be21da382253,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2662058389,20000,1,11361.27,,,,2023-03-17 16:16:20 UTC,2023-03-17 16:16:20 UTC,
970d3005-dee1-42c0-902f-c9b71c61df5a,77294df1-3b83-4e9e-b4a1-db201c20e585,7577173964,20000,0,21225.08,,,,2023-03-17 07:13:04 UTC,2023-03-17 07:13:04 UTC,
970fed51-b63e-4fcb-9acf-7fab65c1ef66,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4777551892,20000,2,71095.11,,,,2023-03-17 06:57:52 UTC,2023-03-17 06:57:52 UTC,
97112215-ac37-40b5-947b-88e7155fa202,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7169368301,20000,2,52888.38,,,,2023-03-17 07:08:12 UTC,2023-03-17 07:08:12 UTC,
